transaction_id,customer_id,product_category,amount,quantity,payment_method,region,status,date
TXN-20260511-00794,CUST6632,Books,763.23,9,credit_card,Central,refunded,2026-05-11
TXN-20260511-00251,CUST4574,Home & Garden,1407.84,3,paypal,North,processing,2026-05-11
TXN-20260511-00871,CUST3981,Electronics,1579.53,5,credit_card,East,processing,2026-05-11
TXN-20260511-00332,CUST8533,Automotive,244.2,4,bank_transfer,West,completed,2026-05-11
TXN-20260511-00664,CUST1303,Clothing,2322.87,9,paypal,West,processing,2026-05-11
TXN-20260511-00291,CUST2579,Home & Garden,2444.21,5,credit_card,West,completed,2026-05-11
TXN-20260511-00652,CUST4427,Clothing,1055.81,1,crypto,Central,pending,2026-05-11
TXN-20260511-00141,CUST7252,Books,289.76,2,debit_card,North,refunded,2026-05-11
TXN-20260511-00969,CUST7643,Sports,1223.87,8,crypto,Central,refunded,2026-05-11
TXN-20260511-00174,CUST5751,Electronics,2379.86,2,credit_card,South,refunded,2026-05-11
TXN-20260511-00890,CUST6610,Clothing,,7,bank_transfer,North,completed,2026-05-11
TXN-20260511-00879,CUST6534,Clothing,45.44,2,debit_card,East,completed,2026-05-11
TXN-20260511-00007,CUST5380,Clothing,2254.59,9,paypal,East,refunded,2026-05-11
TXN-20260511-00731,CUST3997,Toys,578.41,10,debit_card,West,pending,2026-05-11
,CUST5400,Health,662.58,3,credit_card,East,processing,2026-05-11
TXN-20260511-00133,CUST3011,Sports,564.37,8,paypal,East,refunded,2026-05-11
TXN-20260511-00580,CUST9863,Electronics,1940.2,9,crypto,East,refunded,2026-05-11
TXN-20260511-00390,CUST8825,Books,2373.1,8,crypto,North,completed,2026-05-11
TXN-20260511-00558,CUST3151,Automotive,1591.77,7,debit_card,South,pending,2026-05-11
TXN-20260511-00001,CUST2227,Sports,2258.06,10,crypto,East,refunded,2026-05-11
,CUST1700,Books,1231.36,4,debit_card,South,refunded,2026-05-11
TXN-20260511-00471,CUST3258,Toys,2304.93,2,credit_card,West,refunded,2026-05-11
TXN-20260511-00463,CUST1439,Sports,285.57,4,paypal,West,completed,2026-05-11
TXN-20260511-00889,CUST7646,Beauty,2269.63,6,bank_transfer,Central,pending,2026-05-11
TXN-20260511-00717,CUST6486,Health,1373.34,10,debit_card,North,pending,2026-05-11
TXN-20260511-00176,CUST3429,Automotive,672.25,3,paypal,West,pending,2026-05-11
TXN-20260511-00965,CUST2550,Clothing,1140.87,4,credit_card,North,completed,2026-05-11
,CUST1689,Books,472.42,2,paypal,West,refunded,2026-05-11
TXN-20260511-00995,CUST2119,Clothing,1804.1,4,paypal,East,processing,2026-05-11
TXN-20260511-00431,CUST9917,Electronics,1322.29,3,bank_transfer,West,completed,2026-05-11
,CUST1449,Beauty,19.71,6,crypto,North,processing,2026-05-11
TXN-20260511-00004,CUST6957,Clothing,2068.46,1,crypto,South,processing,2026-05-11
TXN-20260511-00711,CUST3626,Sports,1946.39,4,paypal,East,pending,2026-05-11
TXN-20260511-00828,CUST7099,Beauty,1976.09,3,debit_card,East,pending,2026-05-11
TXN-20260511-00007,CUST6477,Groceries,24.34,4,bank_transfer,South,refunded,2026-05-11
TXN-20260511-00099,CUST1014,Health,1174.26,7,debit_card,South,pending,2026-05-11
TXN-20260511-00244,CUST1702,Home & Garden,1388.57,4,debit_card,East,completed,2026-05-11
TXN-20260511-00310,CUST8509,Sports,1235.68,4,bank_transfer,Central,refunded,2026-05-11
TXN-20260511-00948,CUST3115,Beauty,2186.29,2,crypto,West,processing,2026-05-11
TXN-20260511-00144,CUST9250,Toys,366.29,3,paypal,North,processing,2026-05-11
TXN-20260511-00039,CUST6884,Automotive,1314.74,3,crypto,West,completed,2026-05-11
TXN-20260511-00423,CUST1699,Electronics,1849.27,6,crypto,West,processing,2026-05-11
TXN-20260511-00115,CUST3444,Groceries,1586.77,9,crypto,East,processing,2026-05-11
TXN-20260511-00716,CUST7528,Home & Garden,1987.1,8,crypto,West,processing,2026-05-11
TXN-20260511-00748,CUST6196,Clothing,171.24,7,credit_card,South,refunded,2026-05-11
TXN-20260511-00516,CUST4726,Sports,1724.13,9,credit_card,East,refunded,2026-05-11
,CUST7895,Electronics,783.26,8,bank_transfer,East,refunded,2026-05-11
TXN-20260511-00524,CUST7936,Home & Garden,1272.68,2,paypal,North,completed,2026-05-11
TXN-20260511-00836,CUST4917,Books,724.09,10,paypal,Central,processing,2026-05-11
TXN-20260511-00689,CUST6170,Clothing,2257.89,8,credit_card,West,completed,2026-05-11
TXN-20260511-00399,CUST7525,Toys,828.81,5,credit_card,East,completed,2026-05-11
TXN-20260511-00574,CUST1707,Home & Garden,1047.04,6,crypto,West,refunded,2026-05-11
TXN-20260511-00902,CUST1827,Home & Garden,487.68,2,crypto,East,refunded,2026-05-11
TXN-20260511-00792,CUST4024,Electronics,709.41,8,bank_transfer,East,pending,2026-05-11
TXN-20260511-00187,CUST8241,Home & Garden,252.78,8,crypto,West,refunded,2026-05-11
TXN-20260511-00223,CUST4960,Toys,2357.99,3,credit_card,West,pending,2026-05-11
TXN-20260511-00076,CUST4814,Toys,1147.51,2,paypal,North,pending,2026-05-11
TXN-20260511-00033,CUST3479,Toys,666.36,1,credit_card,Central,processing,2026-05-11
TXN-20260511-00007,CUST6595,Clothing,558.4,7,paypal,North,pending,2026-05-11
TXN-20260511-00289,CUST5327,Books,692.62,5,crypto,North,refunded,2026-05-11
TXN-20260511-00300,CUST4782,Toys,907.61,4,paypal,Central,completed,2026-05-11
TXN-20260511-00944,CUST3544,Clothing,202.63,1,bank_transfer,Central,completed,2026-05-11
TXN-20260511-00009,CUST7422,Sports,1166.89,7,bank_transfer,North,pending,2026-05-11
TXN-20260511-00543,CUST1948,Toys,308.92,9,credit_card,East,completed,2026-05-11
TXN-20260511-00221,CUST1070,Home & Garden,819.01,5,debit_card,Central,pending,2026-05-11
TXN-20260511-00380,CUST4582,Automotive,,5,debit_card,North,processing,2026-05-11
TXN-20260511-00288,CUST3969,Beauty,1781.55,3,bank_transfer,Central,refunded,2026-05-11
,CUST1214,Groceries,1705.28,7,crypto,West,refunded,2026-05-11
TXN-20260511-00167,CUST5425,Books,1181.0,10,crypto,North,pending,2026-05-11
TXN-20260511-00345,CUST3710,Books,434.17,3,bank_transfer,East,refunded,2026-05-11
TXN-20260511-00757,CUST3627,Groceries,107.38,8,paypal,South,refunded,2026-05-11
,CUST7850,Automotive,1711.78,7,crypto,East,pending,2026-05-11
TXN-20260511-00190,CUST4359,Beauty,344.23,1,credit_card,East,refunded,2026-05-11
TXN-20260511-00447,CUST3418,Automotive,745.09,9,bank_transfer,Central,refunded,2026-05-11
TXN-20260511-00283,CUST4595,Groceries,1497.08,9,paypal,East,completed,2026-05-11
TXN-20260511-00925,CUST3900,Home & Garden,654.23,9,debit_card,Central,pending,2026-05-11
TXN-20260511-00396,CUST4070,Clothing,1249.05,1,paypal,East,refunded,2026-05-11
TXN-20260511-00252,CUST2919,Home & Garden,249.56,9,debit_card,Central,processing,2026-05-11
TXN-20260511-00454,CUST5369,Health,1186.5,5,bank_transfer,South,refunded,2026-05-11
,CUST3098,Beauty,1560.38,4,crypto,South,completed,2026-05-11
TXN-20260511-00240,CUST5520,Groceries,,10,credit_card,West,completed,2026-05-11
TXN-20260511-00009,CUST1355,Home & Garden,230.97,4,bank_transfer,East,processing,2026-05-11
TXN-20260511-00136,CUST2330,Books,561.19,10,paypal,Central,refunded,2026-05-11
TXN-20260511-00795,CUST9655,Electronics,1801.56,1,debit_card,South,processing,2026-05-11
TXN-20260511-00422,CUST3360,Health,291.77,8,bank_transfer,South,pending,2026-05-11
TXN-20260511-00655,CUST2027,Home & Garden,1662.16,4,credit_card,North,completed,2026-05-11
TXN-20260511-00508,CUST3450,Health,965.68,2,crypto,North,refunded,2026-05-11
TXN-20260511-00295,CUST9608,Toys,1353.4,9,paypal,West,pending,2026-05-11
TXN-20260511-00004,CUST3952,Toys,1880.88,5,credit_card,West,refunded,2026-05-11
TXN-20260511-00056,CUST7040,Automotive,1614.02,1,bank_transfer,North,processing,2026-05-11
TXN-20260511-00378,CUST5464,Books,1421.39,8,crypto,North,processing,2026-05-11
TXN-20260511-00177,CUST9720,Home & Garden,2266.4,1,crypto,Central,processing,2026-05-11
TXN-20260511-00690,CUST8664,Electronics,1798.19,8,credit_card,South,refunded,2026-05-11
TXN-20260511-00629,CUST6725,Groceries,1167.1,9,paypal,North,pending,2026-05-11
TXN-20260511-00537,CUST3569,Clothing,1321.72,7,credit_card,Central,processing,2026-05-11
TXN-20260511-00189,CUST2192,Books,2047.7,8,debit_card,North,pending,2026-05-11
TXN-20260511-00024,CUST1620,Electronics,1672.52,10,credit_card,Central,refunded,2026-05-11
TXN-20260511-00751,CUST6904,Clothing,1323.24,3,paypal,East,refunded,2026-05-11
TXN-20260511-00188,CUST2057,Beauty,1842.02,6,paypal,East,pending,2026-05-11
TXN-20260511-00499,CUST8987,Health,2024.31,10,credit_card,West,refunded,2026-05-11
TXN-20260511-00619,CUST3653,Sports,1138.31,10,bank_transfer,East,refunded,2026-05-11
TXN-20260511-00092,CUST1214,Electronics,1680.37,3,debit_card,West,processing,2026-05-11
TXN-20260511-00050,CUST2054,Automotive,2459.8,5,debit_card,East,completed,2026-05-11
,CUST1713,Books,2214.98,9,debit_card,Central,refunded,2026-05-11
TXN-20260511-00139,CUST8004,Beauty,1291.82,3,debit_card,Central,processing,2026-05-11
TXN-20260511-00324,CUST8093,Health,2104.94,8,debit_card,West,pending,2026-05-11
TXN-20260511-00649,CUST1582,Books,1630.22,8,crypto,East,completed,2026-05-11
TXN-20260511-00936,CUST9130,Health,1086.88,3,debit_card,South,pending,2026-05-11
TXN-20260511-00581,CUST8200,Groceries,149.22,4,debit_card,Central,completed,2026-05-11
TXN-20260511-00432,CUST2748,Sports,112.16,5,crypto,Central,pending,2026-05-11
TXN-20260511-00323,CUST8995,Automotive,1574.18,4,credit_card,North,completed,2026-05-11
TXN-20260511-00434,CUST7041,Clothing,141.27,8,bank_transfer,Central,pending,2026-05-11
TXN-20260511-00465,CUST1188,Beauty,1922.49,2,crypto,West,completed,2026-05-11
TXN-20260511-00011,CUST4802,Home & Garden,528.46,2,debit_card,East,pending,2026-05-11
TXN-20260511-00429,CUST8320,Automotive,215.1,10,crypto,East,processing,2026-05-11
TXN-20260511-00302,CUST8015,Health,1141.44,10,crypto,South,pending,2026-05-11
TXN-20260511-00968,CUST9476,Home & Garden,71.89,8,bank_transfer,South,completed,2026-05-11
TXN-20260511-00674,CUST3215,Books,291.02,9,debit_card,North,refunded,2026-05-11
TXN-20260511-00267,CUST6629,Electronics,1714.03,3,debit_card,South,processing,2026-05-11
TXN-20260511-00305,CUST4213,Groceries,1799.13,5,crypto,South,pending,2026-05-11
,CUST7228,Electronics,655.67,10,paypal,East,processing,2026-05-11
TXN-20260511-00973,CUST9043,Health,1737.35,8,debit_card,East,processing,2026-05-11
TXN-20260511-00718,CUST9021,Clothing,1432.19,6,debit_card,West,pending,2026-05-11
TXN-20260511-00622,CUST5858,Groceries,481.49,2,credit_card,North,refunded,2026-05-11
TXN-20260511-00957,CUST7952,Sports,1000.63,4,bank_transfer,West,completed,2026-05-11
TXN-20260511-00157,CUST1599,Health,211.16,10,debit_card,West,pending,2026-05-11
TXN-20260511-00505,CUST7217,Beauty,876.84,1,debit_card,East,refunded,2026-05-11
TXN-20260511-00676,CUST1152,Automotive,260.86,8,crypto,North,refunded,2026-05-11
TXN-20260511-00769,CUST4869,Electronics,356.84,8,crypto,East,refunded,2026-05-11
TXN-20260511-00355,CUST5954,Groceries,296.95,1,credit_card,West,completed,2026-05-11
TXN-20260511-00834,CUST8487,Books,2421.37,6,bank_transfer,East,completed,2026-05-11
TXN-20260511-00462,CUST5970,Beauty,463.22,2,credit_card,East,completed,2026-05-11
TXN-20260511-00261,CUST7031,Electronics,1114.79,4,credit_card,East,processing,2026-05-11
TXN-20260511-00348,CUST6751,Toys,1848.18,1,debit_card,East,refunded,2026-05-11
TXN-20260511-00882,CUST6986,Home & Garden,1412.49,2,paypal,Central,processing,2026-05-11
TXN-20260511-00663,CUST1406,Clothing,2138.59,5,debit_card,North,processing,2026-05-11
TXN-20260511-00728,CUST8012,Beauty,287.71,6,debit_card,West,processing,2026-05-11
TXN-20260511-00415,CUST4732,Home & Garden,792.23,8,debit_card,West,refunded,2026-05-11
TXN-20260511-00993,CUST3250,Automotive,391.03,6,debit_card,North,refunded,2026-05-11
TXN-20260511-00746,CUST9045,Health,247.99,7,crypto,North,refunded,2026-05-11
TXN-20260511-00377,CUST5601,Home & Garden,897.52,7,debit_card,South,refunded,2026-05-11
TXN-20260511-00343,CUST5607,Health,1577.29,6,bank_transfer,North,completed,2026-05-11
,CUST4771,Health,1526.81,2,credit_card,West,refunded,2026-05-11
TXN-20260511-00626,CUST9902,Electronics,1644.92,1,bank_transfer,East,processing,2026-05-11
TXN-20260511-00308,CUST8578,Electronics,1620.03,10,paypal,East,pending,2026-05-11
TXN-20260511-00314,CUST6578,Beauty,1429.98,5,bank_transfer,East,completed,2026-05-11
TXN-20260511-00915,CUST7190,Groceries,950.0,8,paypal,East,pending,2026-05-11
TXN-20260511-00726,CUST4907,Groceries,2085.06,8,crypto,East,refunded,2026-05-11
TXN-20260511-00784,CUST9255,Books,199.16,4,bank_transfer,Central,refunded,2026-05-11
TXN-20260511-00974,CUST1988,Electronics,386.92,4,crypto,Central,pending,2026-05-11
TXN-20260511-00464,CUST2617,Books,1885.29,3,paypal,Central,pending,2026-05-11
TXN-20260511-00741,CUST6818,Health,1675.33,1,bank_transfer,North,refunded,2026-05-11
TXN-20260511-00461,CUST8935,Books,820.8,10,debit_card,South,completed,2026-05-11
TXN-20260511-00831,CUST8371,Groceries,2176.88,3,bank_transfer,South,pending,2026-05-11
TXN-20260511-00861,CUST1818,Beauty,1800.73,10,crypto,East,pending,2026-05-11
TXN-20260511-00164,CUST9934,Toys,2166.19,10,debit_card,East,pending,2026-05-11
TXN-20260511-00814,CUST3841,Health,1781.2,1,bank_transfer,West,completed,2026-05-11
TXN-20260511-00609,CUST9235,Toys,1621.05,8,bank_transfer,North,refunded,2026-05-11
TXN-20260511-00796,CUST5350,Sports,1026.6,8,crypto,West,pending,2026-05-11
,CUST2911,Health,1696.44,4,paypal,Central,refunded,2026-05-11
TXN-20260511-00126,CUST2468,Home & Garden,164.48,4,crypto,Central,pending,2026-05-11
TXN-20260511-00301,CUST1585,Groceries,1209.59,7,crypto,Central,processing,2026-05-11
TXN-20260511-00010,CUST9186,Clothing,2484.69,5,paypal,South,refunded,2026-05-11
TXN-20260511-00489,CUST5565,Sports,1615.59,9,debit_card,East,completed,2026-05-11
TXN-20260511-00860,CUST3467,Sports,1036.08,1,bank_transfer,South,pending,2026-05-11
TXN-20260511-00793,CUST2739,Automotive,1962.12,5,paypal,South,completed,2026-05-11
TXN-20260511-00665,CUST4993,Health,468.04,8,bank_transfer,North,pending,2026-05-11
TXN-20260511-00419,CUST9747,Home & Garden,2429.74,4,credit_card,South,processing,2026-05-11
TXN-20260511-00962,CUST4249,Automotive,,4,bank_transfer,South,pending,2026-05-11
TXN-20260511-00990,CUST4565,Automotive,1141.53,7,bank_transfer,East,completed,2026-05-11
TXN-20260511-00470,CUST2905,Automotive,2156.68,10,crypto,South,pending,2026-05-11
TXN-20260511-00169,CUST1163,Toys,380.71,2,crypto,North,completed,2026-05-11
TXN-20260511-00589,CUST9948,Beauty,1750.85,9,paypal,West,pending,2026-05-11
TXN-20260511-00203,CUST1185,Books,2426.97,1,debit_card,West,processing,2026-05-11
TXN-20260511-00155,CUST6917,Groceries,1325.69,5,debit_card,Central,processing,2026-05-11
TXN-20260511-00010,CUST6744,Sports,1905.82,6,debit_card,North,pending,2026-05-11
TXN-20260511-00382,CUST3680,Home & Garden,1991.87,10,credit_card,East,pending,2026-05-11
TXN-20260511-00864,CUST9415,Home & Garden,1958.16,7,bank_transfer,East,pending,2026-05-11
TXN-20260511-00081,CUST9118,Groceries,2249.28,7,crypto,North,refunded,2026-05-11
TXN-20260511-00493,CUST1668,Books,869.57,7,paypal,West,refunded,2026-05-11
,CUST7393,Home & Garden,872.15,5,paypal,West,refunded,2026-05-11
TXN-20260511-00507,CUST3084,Books,1670.27,10,debit_card,East,pending,2026-05-11
TXN-20260511-00038,CUST2764,Toys,,4,credit_card,Central,processing,2026-05-11
TXN-20260511-00852,CUST5011,Electronics,1174.54,1,crypto,North,pending,2026-05-11
TXN-20260511-00758,CUST9860,Beauty,383.47,5,crypto,South,completed,2026-05-11
TXN-20260511-00469,CUST1063,Health,978.0,3,bank_transfer,West,processing,2026-05-11
TXN-20260511-00756,CUST7498,Sports,2016.79,2,paypal,East,pending,2026-05-11
TXN-20260511-00780,CUST8034,Groceries,2177.34,7,bank_transfer,South,refunded,2026-05-11
TXN-20260511-00388,CUST8225,Clothing,1743.21,2,crypto,West,processing,2026-05-11
,CUST1139,Sports,2273.23,1,crypto,South,processing,2026-05-11
TXN-20260511-00653,CUST8654,Electronics,1158.09,1,debit_card,North,processing,2026-05-11
TXN-20260511-00003,CUST2478,Beauty,735.07,5,paypal,North,processing,2026-05-11
TXN-20260511-00590,CUST6002,Electronics,41.46,2,paypal,South,completed,2026-05-11
,CUST7959,Clothing,918.53,5,crypto,Central,pending,2026-05-11
TXN-20260511-00702,CUST9902,Clothing,1452.35,1,paypal,West,completed,2026-05-11
TXN-20260511-00695,CUST1278,Home & Garden,465.56,7,credit_card,Central,refunded,2026-05-11
TXN-20260511-00643,CUST8572,Books,120.29,2,crypto,South,refunded,2026-05-11
TXN-20260511-00040,CUST8494,Groceries,1580.43,4,credit_card,Central,completed,2026-05-11
TXN-20260511-00592,CUST4879,Clothing,1410.61,4,credit_card,East,refunded,2026-05-11
TXN-20260511-00025,CUST9261,Automotive,1369.99,6,credit_card,Central,completed,2026-05-11
TXN-20260511-00542,CUST5938,Toys,1097.46,9,paypal,South,refunded,2026-05-11
TXN-20260511-00991,CUST2605,Health,1573.65,10,paypal,Central,pending,2026-05-11
TXN-20260511-00064,CUST7665,Health,1640.68,10,debit_card,West,processing,2026-05-11
TXN-20260511-00318,CUST7313,Electronics,892.15,6,paypal,South,pending,2026-05-11
,CUST3367,Home & Garden,1251.39,7,crypto,Central,refunded,2026-05-11
TXN-20260511-00386,CUST5404,Home & Garden,1442.94,1,crypto,East,refunded,2026-05-11
TXN-20260511-00211,CUST3374,Toys,2406.65,5,credit_card,Central,processing,2026-05-11
TXN-20260511-00359,CUST9635,Sports,686.71,9,bank_transfer,South,processing,2026-05-11
,CUST7456,Books,500.75,6,credit_card,West,processing,2026-05-11
,CUST7369,Sports,1209.06,10,bank_transfer,East,completed,2026-05-11
TXN-20260511-00684,CUST6076,Health,1978.51,6,paypal,East,completed,2026-05-11
TXN-20260511-00911,CUST3031,Clothing,728.02,7,crypto,West,completed,2026-05-11
TXN-20260511-00615,CUST7076,Electronics,1131.12,10,bank_transfer,South,processing,2026-05-11
TXN-20260511-00416,CUST1390,Health,985.48,10,crypto,South,processing,2026-05-11
TXN-20260511-00042,CUST9379,Groceries,2330.6,2,bank_transfer,South,pending,2026-05-11
TXN-20260511-00952,CUST8262,Automotive,1791.08,4,debit_card,West,refunded,2026-05-11
TXN-20260511-00274,CUST5714,Beauty,1984.76,6,credit_card,Central,pending,2026-05-11
TXN-20260511-00292,CUST3989,Sports,1794.29,9,credit_card,West,refunded,2026-05-11
,CUST7328,Toys,1262.53,3,credit_card,Central,pending,2026-05-11
TXN-20260511-00264,CUST5940,Clothing,1600.99,8,bank_transfer,West,completed,2026-05-11
TXN-20260511-00001,CUST4199,Books,2269.55,4,debit_card,East,processing,2026-05-11
TXN-20260511-00016,CUST3990,Groceries,588.16,1,credit_card,East,refunded,2026-05-11
TXN-20260511-00736,CUST7795,Beauty,272.62,2,debit_card,East,refunded,2026-05-11
TXN-20260511-00815,CUST8858,Automotive,1266.84,10,debit_card,North,processing,2026-05-11
TXN-20260511-00142,CUST9054,Beauty,1509.52,4,debit_card,South,processing,2026-05-11
TXN-20260511-00371,CUST6069,Groceries,465.91,8,credit_card,West,completed,2026-05-11
TXN-20260511-00216,CUST6295,Toys,1544.76,3,bank_transfer,Central,processing,2026-05-11
TXN-20260511-00532,CUST1109,Groceries,864.4,4,debit_card,East,refunded,2026-05-11
TXN-20260511-00008,CUST4186,Automotive,2188.87,5,paypal,East,completed,2026-05-11
TXN-20260511-00979,CUST2577,Electronics,1711.42,4,bank_transfer,West,completed,2026-05-11
TXN-20260511-00270,CUST7794,Sports,2269.37,1,crypto,Central,pending,2026-05-11
TXN-20260511-00904,CUST5948,Electronics,2315.73,5,debit_card,East,pending,2026-05-11
TXN-20260511-00006,CUST4853,Beauty,821.52,3,credit_card,West,processing,2026-05-11
TXN-20260511-00595,CUST3932,Beauty,2042.74,6,bank_transfer,South,completed,2026-05-11
TXN-20260511-00833,CUST3430,Toys,380.05,7,debit_card,East,processing,2026-05-11
TXN-20260511-00166,CUST4304,Sports,57.68,4,credit_card,Central,pending,2026-05-11
TXN-20260511-00895,CUST4161,Electronics,1815.66,3,bank_transfer,North,pending,2026-05-11
TXN-20260511-00863,CUST5326,Automotive,1762.03,3,credit_card,West,processing,2026-05-11
TXN-20260511-00740,CUST1852,Toys,929.43,2,bank_transfer,West,refunded,2026-05-11
TXN-20260511-00110,CUST5016,Beauty,1968.88,5,paypal,West,completed,2026-05-11
TXN-20260511-00366,CUST5372,Groceries,1296.92,7,credit_card,South,processing,2026-05-11
TXN-20260511-00920,CUST9364,Groceries,,5,credit_card,East,refunded,2026-05-11
TXN-20260511-00004,CUST3194,Books,577.53,4,crypto,West,pending,2026-05-11
TXN-20260511-00045,CUST2135,Clothing,2159.56,7,debit_card,Central,pending,2026-05-11
TXN-20260511-00709,CUST1187,Books,2344.6,9,bank_transfer,North,refunded,2026-05-11
TXN-20260511-00849,CUST8466,Books,760.64,10,paypal,Central,refunded,2026-05-11
TXN-20260511-00651,CUST7552,Electronics,275.22,3,debit_card,West,processing,2026-05-11
TXN-20260511-00875,CUST2159,Toys,1352.01,8,bank_transfer,East,pending,2026-05-11
TXN-20260511-00002,CUST1990,Electronics,969.43,2,paypal,North,processing,2026-05-11
TXN-20260511-00555,CUST2122,Beauty,1813.11,3,credit_card,Central,pending,2026-05-11
TXN-20260511-00930,CUST1336,Automotive,648.48,6,bank_transfer,South,completed,2026-05-11
TXN-20260511-00007,CUST3224,Home & Garden,1543.74,6,credit_card,South,completed,2026-05-11
TXN-20260511-00570,CUST8769,Automotive,2364.76,5,paypal,South,completed,2026-05-11
TXN-20260511-00975,CUST4602,Home & Garden,1768.32,6,crypto,South,pending,2026-05-11
TXN-20260511-00303,CUST3320,Toys,2121.78,9,paypal,West,completed,2026-05-11
TXN-20260511-00411,CUST3947,Clothing,1581.93,8,crypto,South,refunded,2026-05-11
TXN-20260511-00697,CUST6384,Beauty,597.73,3,crypto,Central,refunded,2026-05-11
TXN-20260511-00061,CUST1726,Clothing,,9,credit_card,East,completed,2026-05-11
TXN-20260511-00533,CUST3990,Sports,745.61,9,debit_card,Central,refunded,2026-05-11
,CUST2780,Home & Garden,2125.32,5,debit_card,West,processing,2026-05-11
TXN-20260511-00238,CUST9603,Groceries,1754.86,7,credit_card,North,pending,2026-05-11
TXN-20260511-00111,CUST2840,Sports,1466.34,3,credit_card,South,processing,2026-05-11
TXN-20260511-00593,CUST6697,Groceries,341.83,7,debit_card,North,processing,2026-05-11
TXN-20260511-00789,CUST8873,Automotive,2364.42,4,bank_transfer,North,pending,2026-05-11
TXN-20260511-00424,CUST7721,Groceries,990.02,4,crypto,West,processing,2026-05-11
TXN-20260511-00352,CUST9048,Books,95.49,10,paypal,Central,processing,2026-05-11
TXN-20260511-00956,CUST2664,Groceries,413.75,3,crypto,East,processing,2026-05-11
TXN-20260511-00321,CUST7999,Groceries,1681.87,8,crypto,East,pending,2026-05-11
TXN-20260511-00094,CUST9872,Health,1526.74,2,paypal,East,pending,2026-05-11
TXN-20260511-00971,CUST7807,Automotive,1700.56,2,paypal,East,refunded,2026-05-11
TXN-20260511-00801,CUST3176,Beauty,111.04,1,bank_transfer,East,refunded,2026-05-11
TXN-20260511-00591,CUST9588,Clothing,884.55,1,debit_card,East,processing,2026-05-11
TXN-20260511-00725,CUST8852,Electronics,590.22,1,debit_card,South,pending,2026-05-11
TXN-20260511-00420,CUST1911,Beauty,2082.39,10,paypal,Central,completed,2026-05-11
TXN-20260511-00090,CUST7493,Electronics,1113.13,3,credit_card,South,completed,2026-05-11
TXN-20260511-00775,CUST6275,Toys,1708.23,9,crypto,West,processing,2026-05-11
TXN-20260511-00961,CUST7598,Books,2352.18,4,crypto,East,refunded,2026-05-11
TXN-20260511-00987,CUST2713,Electronics,774.36,6,debit_card,Central,processing,2026-05-11
TXN-20260511-00421,CUST7211,Books,1778.14,6,crypto,North,processing,2026-05-11
TXN-20260511-00604,CUST2251,Beauty,336.14,7,paypal,East,processing,2026-05-11
TXN-20260511-00262,CUST7537,Clothing,1472.23,7,credit_card,North,pending,2026-05-11
TXN-20260511-00686,CUST8503,Toys,1276.81,4,bank_transfer,South,completed,2026-05-11
TXN-20260511-00013,CUST4914,Sports,1258.96,9,bank_transfer,East,pending,2026-05-11
TXN-20260511-00734,CUST6863,Electronics,2022.49,10,bank_transfer,West,refunded,2026-05-11
TXN-20260511-00983,CUST4087,Toys,2112.46,8,credit_card,North,pending,2026-05-11
TXN-20260511-00140,CUST6093,Groceries,496.11,8,debit_card,East,completed,2026-05-11
TXN-20260511-00480,CUST2010,Books,2207.14,2,paypal,East,refunded,2026-05-11
TXN-20260511-00958,CUST4024,Sports,1478.79,1,credit_card,West,completed,2026-05-11
TXN-20260511-00154,CUST2134,Beauty,274.99,1,crypto,South,processing,2026-05-11
,CUST8019,Groceries,1348.68,8,bank_transfer,East,pending,2026-05-11
TXN-20260511-00147,CUST5360,Books,595.11,9,credit_card,Central,completed,2026-05-11
TXN-20260511-00760,CUST9887,Toys,1140.1,10,crypto,East,refunded,2026-05-11
TXN-20260511-00158,CUST5626,Home & Garden,377.7,4,credit_card,West,completed,2026-05-11
TXN-20260511-00897,CUST3733,Electronics,686.31,10,crypto,West,pending,2026-05-11
TXN-20260511-00130,CUST6402,Sports,16.25,4,crypto,South,pending,2026-05-11
TXN-20260511-00661,CUST7921,Beauty,2153.44,10,bank_transfer,East,completed,2026-05-11
TXN-20260511-00803,CUST8660,Sports,1436.97,4,debit_card,North,pending,2026-05-11
TXN-20260511-00561,CUST9941,Clothing,804.28,6,crypto,North,refunded,2026-05-11
TXN-20260511-00472,CUST2979,Sports,1074.82,2,debit_card,North,pending,2026-05-11
TXN-20260511-00067,CUST5586,Automotive,1623.08,9,credit_card,Central,pending,2026-05-11
TXN-20260511-00280,CUST5062,Health,208.82,5,bank_transfer,East,completed,2026-05-11
TXN-20260511-00824,CUST2631,Beauty,131.95,3,bank_transfer,Central,refunded,2026-05-11
TXN-20260511-00914,CUST1478,Home & Garden,1351.2,3,paypal,South,processing,2026-05-11
TXN-20260511-00685,CUST5863,Health,1162.84,2,credit_card,Central,refunded,2026-05-11
TXN-20260511-00682,CUST2919,Beauty,58.25,7,bank_transfer,East,refunded,2026-05-11
TXN-20260511-00777,CUST3500,Home & Garden,365.51,7,paypal,North,completed,2026-05-11
TXN-20260511-00183,CUST8802,Groceries,108.16,1,debit_card,East,processing,2026-05-11
TXN-20260511-00967,CUST2780,Groceries,1104.66,1,bank_transfer,East,refunded,2026-05-11
TXN-20260511-00196,CUST3393,Clothing,1533.87,1,paypal,North,completed,2026-05-11
,CUST5616,Clothing,2120.5,7,bank_transfer,North,completed,2026-05-11
