telemetry_id,device_id,timestamp,temperature,humidity,pressure,status,date
TEL-20240802-00227,DEV-0045,2024-08-02T18:27:50Z,93.48,59.7,1003.95,OK,2024-08-02
TEL-20240802-00016,DEV-0043,2024-08-02T04:47:46Z,55.23,45.12,995.32,WARN,2024-08-02
TEL-20240802-00484,DEV-0019,2024-08-02T01:31:25Z,55.43,61.37,1022.8,WARN,2024-08-02
TEL-20240802-00186,DEV-0001,2024-08-02T07:56:35Z,39.41,64.0,1037.41,OK,2024-08-02
TEL-20240802-00350,DEV-0038,2024-08-02T09:31:35Z,74.97,35.72,1035.39,OK,2024-08-02
TEL-20240802-00407,DEV-0037,2024-08-02T15:13:42Z,92.08,71.95,1012.71,ERROR,2024-08-02
TEL-20240802-00265,DEV-0040,2024-08-02T02:03:38Z,68.56,78.48,1046.53,OK,2024-08-02
TEL-20240802-00437,DEV-0037,2024-08-02T03:00:45Z,58.49,74.14,1044.98,WARN,2024-08-02
TEL-20240802-00488,DEV-0033,2024-08-02T07:37:58Z,70.74,84.52,1039.74,WARN,2024-08-02
TEL-20240802-00235,DEV-0026,2024-08-02T04:54:18Z,22.81,83.08,1047.75,OK,2024-08-02
TEL-20240802-00460,DEV-0047,2024-08-02T23:58:51Z,61.83,34.8,983.41,OK,2024-08-02
TEL-20240802-00210,DEV-0034,2024-08-02T21:08:13Z,73.79,52.16,1029.96,ERROR,2024-08-02
TEL-20240802-00471,DEV-0007,2024-08-02T14:42:46Z,61.77,37.74,997.84,OK,2024-08-02
TEL-20240802-00212,DEV-0030,2024-08-02T01:06:33Z,77.0,72.19,981.57,OK,2024-08-02
TEL-20240802-00220,DEV-0006,2024-08-02T14:36:08Z,25.15,76.16,1028.9,OK,2024-08-02
TEL-20240802-00411,DEV-0044,2024-08-02T19:15:25Z,36.36,30.5,981.94,OK,2024-08-02
TEL-20240802-00071,DEV-0048,2024-08-02T04:30:51Z,18.75,49.51,989.41,ERROR,2024-08-02
TEL-20240802-00234,DEV-0028,2024-08-02T22:58:22Z,94.25,60.79,1022.8,ERROR,2024-08-02
TEL-20240802-00432,DEV-0044,2024-08-02T13:50:20Z,52.76,81.15,989.35,OK,2024-08-02
TEL-20240802-00156,DEV-0022,2024-08-02T15:25:47Z,30.09,44.27,1004.63,OK,2024-08-02
TEL-20240802-00252,DEV-0017,2024-08-02T04:39:17Z,39.19,37.99,1031.9,ERROR,2024-08-02
