telemetry_id,device_id,timestamp,temperature,humidity,pressure,status,date
TEL-20240801-00493,DEV-0004,2024-08-01T22:07:26Z,52.21,28.65,997.69,OK,2024-08-01
TEL-20240801-00205,DEV-0019,2024-08-01T02:16:12Z,66.9,58.56,988.76,OK,2024-08-01
TEL-20240801-00206,DEV-0040,2024-08-01T17:05:32Z,67.36,61.43,1020.65,OK,2024-08-01
TEL-20240801-00059,DEV-0045,2024-08-01T19:30:18Z,20.51,40.17,999.79,WARN,2024-08-01
TEL-20240801-00094,DEV-0037,2024-08-01T09:44:18Z,19.69,78.1,1007.71,OK,2024-08-01
TEL-20240801-00176,DEV-0001,2024-08-01T19:22:15Z,61.94,33.11,1026.78,ERROR,2024-08-01
TEL-20240801-00418,DEV-0021,2024-08-01T23:44:22Z,88.38,21.97,1029.04,ERROR,2024-08-01
TEL-20240801-00191,DEV-0044,2024-08-01T14:02:08Z,23.18,74.5,1005.64,WARN,2024-08-01
TEL-20240801-00048,DEV-0018,2024-08-01T09:16:14Z,27.29,33.48,988.37,ERROR,2024-08-01
TEL-20240801-00376,DEV-0006,2024-08-01T20:34:34Z,65.44,39.42,1001.69,ERROR,2024-08-01
TEL-20240801-00450,DEV-0026,2024-08-01T17:20:54Z,39.27,52.07,1041.14,ERROR,2024-08-01
TEL-20240801-00138,DEV-0048,2024-08-01T13:11:08Z,47.28,69.26,1015.02,OK,2024-08-01
TEL-20240801-00319,DEV-0045,2024-08-01T02:52:54Z,79.27,48.64,1014.95,OK,2024-08-01
TEL-20240801-00490,DEV-0002,2024-08-01T07:14:46Z,93.84,34.78,981.53,ERROR,2024-08-01
TEL-20240801-00225,DEV-0002,2024-08-01T11:21:43Z,26.44,49.16,1001.54,OK,2024-08-01
TEL-20240801-00458,DEV-0042,2024-08-01T02:12:28Z,34.28,77.68,1031.87,ERROR,2024-08-01
TEL-20240801-00367,DEV-0041,2024-08-01T23:09:58Z,49.7,68.06,1040.2,OK,2024-08-01
TEL-20240801-00337,DEV-0024,2024-08-01T22:09:32Z,47.91,61.75,1020.24,WARN,2024-08-01
TEL-20240801-00175,DEV-0039,2024-08-01T17:01:40Z,57.68,36.94,990.05,WARN,2024-08-01
TEL-20240801-00142,DEV-0007,2024-08-01T07:27:37Z,48.83,25.51,1040.94,OK,2024-08-01
